"","RFID","Date","Weight","stationname"
"527","982 123531903637",2019-08-30,425,"Tremere"
"528","982 123531903640",2019-04-29,334,"Tremere"
"529","982 123531903640",2019-05-23,369,"Tremere"
"530","982 123531903640",2019-08-30,414,"Tremere"
"531","982 123531903642",2019-04-29,370,"Tremere"
"532","982 123531903642",2019-05-23,400,"Tremere"
"533","982 123531903642",2019-08-30,439,"Tremere"
"534","982 123531903647",2019-04-29,344,"Tremere"
"535","982 123531903647",2019-05-23,365,"Tremere"
"536","982 123531903647",2019-08-30,411,"Tremere"
"537","982 123531903650",2019-04-29,352,"Tremere"
"538","982 123531903650",2019-05-23,385,"Tremere"
"539","982 123531903650",2019-08-30,421,"Tremere"
"540","982 123531903651",2019-04-29,375,"Tremere"
"541","982 123531903651",2019-05-23,415,"Tremere"
"542","982 123531903651",2019-08-30,451,"Tremere"
"543","982 123531903654",2019-04-29,367,"Tremere"
"544","982 123531903654",2019-05-23,397,"Tremere"
"545","982 123531903654",2019-08-30,441,"Tremere"
"546","982 123531903656",2019-04-29,375,"Tremere"
"547","982 123531903656",2019-05-23,410,"Tremere"
"548","982 123531903656",2019-08-30,414,"Tremere"
"549","982 123531903659",2019-04-29,371,"Tremere"
"550","982 123531903659",2019-05-23,415,"Tremere"
"551","982 123531903659",2019-08-30,466,"Tremere"
"552","982 123531903660",2019-04-29,351,"Tremere"
"553","982 123531903660",2019-05-23,382,"Tremere"
"554","982 123531903660",2019-08-30,436,"Tremere"
"555","982 123531903661",2019-04-29,327,"Tremere"
"556","982 123531903661",2019-05-23,352,"Tremere"
"557","982 123531903661",2019-08-30,386,"Tremere"
"558","982 123531903662",2019-04-29,384,"Tremere"
"559","982 123531903662",2019-05-23,417,"Tremere"
"560","982 123531903662",2019-08-30,442,"Tremere"
"561","982 123531903663",2019-04-29,333,"Tremere"
"562","982 123531903663",2019-05-23,367,"Tremere"
"563","982 123531903663",2019-08-30,412,"Tremere"
"564","982 123531903669",2019-04-29,341,"Tremere"
"565","982 123531903669",2019-05-23,371,"Tremere"
"566","982 123531903669",2019-08-30,414,"Tremere"
"567","982 123531903675",2019-04-29,347,"Tremere"
"568","982 123531903675",2019-05-23,385,"Tremere"
"569","982 123531903675",2019-08-30,443,"Tremere"
"570","982 123531903677",2019-04-29,355,"Tremere"
"571","982 123531903677",2019-05-23,375,"Tremere"
"572","982 123531903677",2019-08-30,430,"Tremere"
"573","982 123531903682",2019-04-29,378,"Tremere"
"574","982 123531903682",2019-05-23,392,"Tremere"
"575","982 123531903682",2019-08-30,454,"Tremere"
"576","982 123531903683",2019-04-29,349,"Tremere"
"577","982 123531903683",2019-05-23,371,"Tremere"
"578","982 123531903683",2019-08-30,421,"Tremere"
"579","982 123531903903",2019-04-29,352,"Tremere"
"580","982 123531903903",2019-05-23,391,"Tremere"
"581","982 123531903903",2019-08-30,433,"Tremere"
"582","982 123531903907",2019-04-29,334,"Tremere"
"583","982 123531903907",2019-05-23,376,"Tremere"
"584","982 123531903907",2019-08-30,411,"Tremere"
"585","982 123531903937",2016-07-12,642,"Tremere"
"586","982 123531903937",2017-06-12,686,"Tremere"
"587","982 123531903937",2018-07-23,722,"Tremere"
"588","982 123531903942",2016-07-12,622,"Tremere"
"589","982 123531903942",2017-06-12,654,"Tremere"
"590","982 123531903942",2018-07-23,712,"Tremere"
"591","982 123531903945",2016-07-12,558,"Tremere"
"592","982 123531903945",2017-06-12,588,"Tremere"
"593","982 123531903945",2018-07-31,628,"Tremere"
"594","982 123531903946",2016-07-12,520,"Tremere"
"595","982 123531903946",2017-06-12,544,"Tremere"
"596","982 123531903946",2018-07-23,558,"Tremere"
"597","982 123531903948",2016-07-08,636,"Tremere"
"598","982 123531903948",2017-05-23,650,"Tremere"
"599","982 123531903948",2018-07-26,620,"Tremere"
"600","982 123531903950",2016-07-08,662,"Tremere"
"601","982 123531903950",2017-05-23,668,"Tremere"
"602","982 123531903950",2018-07-26,634,"Tremere"
"603","982 123531903951",2016-07-08,548,"Tremere"
"604","982 123531903951",2017-05-23,552,"Tremere"
"605","982 123531903951",2018-07-26,566,"Tremere"
"606","982 123531903952",2016-07-12,516,"Tremere"
"607","982 123531903952",2017-06-12,544,"Tremere"
"608","982 123531903952",2018-07-23,588,"Tremere"
"609","982 123531903954",2016-07-12,550,"Tremere"
"610","982 123531903954",2017-06-12,604,"Tremere"
"611","982 123531903954",2018-07-23,682,"Tremere"
"612","982 123531903955",2016-07-12,562,"Tremere"
"613","982 123531903955",2017-06-12,578,"Tremere"
"614","982 123531903955",2018-07-23,636,"Tremere"
"615","982 123531903956",2016-07-12,516,"Tremere"
"616","982 123531903956",2017-06-12,564,"Tremere"
"617","982 123531903956",2018-07-23,606,"Tremere"
"618","982 123531903957",2016-07-12,574,"Tremere"
"619","982 123531903957",2017-06-12,586,"Tremere"
"620","982 123531903957",2018-07-23,630,"Tremere"
"621","982 123531903958",2016-07-08,544,"Tremere"
"622","982 123531903958",2017-05-23,566,"Tremere"
"623","982 123531903958",2018-07-26,600,"Tremere"
"624","982 123531903960",2016-07-12,556,"Tremere"
"625","982 123531903960",2017-06-12,608,"Tremere"
"626","982 123531903960",2018-07-23,690,"Tremere"
"627","982 123531903962",2016-07-12,622,"Tremere"
"628","982 123531903962",2017-06-12,652,"Tremere"
"629","982 123531903962",2018-07-23,662,"Tremere"
"630","982 123531903963",2016-07-12,524,"Tremere"
"631","982 123531903963",2017-06-12,544,"Tremere"
"632","982 123531903963",2018-07-23,640,"Tremere"
"633","982 123531903964",2016-07-12,524,"Tremere"
"634","982 123531903964",2017-06-12,556,"Tremere"
"635","982 123531903964",2018-07-23,624,"Tremere"
"636","982 123531903966",2016-07-12,506,"Tremere"
"637","982 123531903966",2017-06-12,574,"Tremere"
"638","982 123531903966",2018-07-23,558,"Tremere"
"639","982 123531903972",2016-07-12,524,"Tremere"
"640","982 123531903972",2017-05-23,626,"Tremere"
"641","982 123531903972",2018-07-26,638,"Tremere"
"642","982 123531903973",2016-07-01,576,"Tremere"
"643","982 123531903973",2017-05-23,632,"Tremere"
"644","982 123531903973",2018-07-26,624,"Tremere"
"645","982 123531903975",2017-05-23,374,"Tremere"
"646","982 123531903975",2018-04-18,596,"Tremere"
"647","982 123531903975",2018-07-26,596,"Tremere"
"648","982 123531903976",2016-07-12,628,"Tremere"
"649","982 123531903976",2017-06-12,676,"Tremere"
"650","982 123531903976",2018-07-23,686,"Tremere"
"651","982 123531903977",2016-07-08,580,"Tremere"
"652","982 123531903977",2017-05-23,598,"Tremere"
"653","982 123531903977",2018-07-26,670,"Tremere"
"654","982 123531903981",2016-07-08,564,"Tremere"
"655","982 123531903981",2017-05-23,598,"Tremere"
"656","982 123531903981",2018-07-26,632,"Tremere"
"657","982 123531903982",2016-07-08,576,"Tremere"
"658","982 123531903982",2017-05-23,616,"Tremere"
"659","982 123531903982",2018-07-26,624,"Tremere"
"660","982 123531903985",2016-07-08,564,"Tremere"
"661","982 123531903985",2017-05-23,592,"Tremere"
"662","982 123531903985",2018-07-26,540,"Tremere"
"663","982 123531904002",2016-12-13,223,"Tremere"
"664","982 123531904002",2017-08-23,324,"Tremere"
"665","982 123531904002",2018-07-26,502,"Tremere"
"666","982 123531904044",2019-04-29,372,"Tremere"
"667","982 123531904044",2019-05-23,406,"Tremere"
"668","982 123531904044",2019-08-30,435,"Tremere"
"669","982 123531904046",2019-04-29,367,"Tremere"
"670","982 123531904046",2019-05-23,375,"Tremere"
"671","982 123531904046",2019-08-30,442,"Tremere"
"672","982 123531904047",2019-04-29,361,"Tremere"
"673","982 123531904047",2019-05-23,424,"Tremere"
"674","982 123531904047",2019-08-30,442,"Tremere"
"675","982 123531904049",2019-04-29,330,"Tremere"
"676","982 123531904049",2019-05-23,365,"Tremere"
"677","982 123531904049",2019-08-30,421,"Tremere"
"678","982 123531904052",2019-04-29,347,"Tremere"
"679","982 123531904052",2019-05-23,369,"Tremere"
"680","982 123531904052",2019-08-30,402,"Tremere"
"681","982 123531904056",2019-04-29,344,"Tremere"
"682","982 123531904056",2019-05-23,385,"Tremere"
"683","982 123531904056",2019-08-30,425,"Tremere"
"684","982 123531904057",2019-04-29,354,"Tremere"
"685","982 123531904057",2019-05-23,383,"Tremere"
"686","982 123531904057",2019-08-30,435,"Tremere"
"687","982 123531904059",2019-01-31,330,"Tremere"
"688","982 123531904059",2019-05-23,379,"Tremere"
"689","982 123531904059",2019-08-30,420,"Tremere"
"690","982 123531904060",2019-04-29,359,"Tremere"
"691","982 123531904060",2019-05-23,382,"Tremere"
"692","982 123531904060",2019-08-30,431,"Tremere"
"693","982 123531904061",2019-04-29,352,"Tremere"
"694","982 123531904061",2019-05-23,382,"Tremere"
"695","982 123531904061",2019-08-30,406,"Tremere"
"696","982 123531904067",2019-04-29,365,"Tremere"
"697","982 123531904067",2019-05-23,402,"Tremere"
"698","982 123531904067",2019-08-30,444,"Tremere"
"699","982 123531904068",2019-04-29,375,"Tremere"
"700","982 123531904068",2019-05-23,411,"Tremere"
"701","982 123531904068",2019-08-30,473,"Tremere"
"702","982 123531904073",2019-04-29,377,"Tremere"
"703","982 123531904073",2019-05-23,412,"Tremere"
"704","982 123531904073",2019-08-30,453,"Tremere"
"705","982 123531904074",2019-04-29,306,"Tremere"
"706","982 123531904074",2019-05-23,338,"Tremere"
"707","982 123531904074",2019-08-30,362,"Tremere"
"708","982 123531904079",2019-04-29,302,"Tremere"
"709","982 123531904079",2019-05-23,310,"Tremere"
"710","982 123531904079",2019-08-30,344,"Tremere"
"711","982 123531904081",2019-04-29,318,"Tremere"
"712","982 123531904081",2019-05-23,354,"Tremere"
"713","982 123531904081",2019-08-30,362,"Tremere"
"714","982 123531904082",2019-04-29,321,"Tremere"
"715","982 123531904082",2019-05-23,355,"Tremere"
"716","982 123531904082",2019-08-30,389,"Tremere"
"717","982 123531904085",2019-04-29,335,"Tremere"
"718","982 123531904085",2019-05-23,364,"Tremere"
"719","982 123531904085",2019-08-30,430,"Tremere"
"720","982 123531904093",2018-09-05,212,"Tremere"
"721","982 123531904093",2018-11-18,236,"Tremere"
"722","982 123531904093",2019-08-30,385,"Tremere"
"723","982 123531904107",2019-04-29,307,"Tremere"
"724","982 123531904107",2019-05-23,339,"Tremere"
"725","982 123531904107",2019-08-30,369,"Tremere"
"726","982 123531904126",2019-04-29,392,"Tremere"
"727","982 123531904126",2019-05-23,427,"Tremere"
"728","982 123531904126",2019-08-30,467,"Tremere"
"729","982 123552415517",2016-07-12,580,"Tremere"
"730","982 123552415517",2017-06-12,586,"Tremere"
"731","982 123552415517",2018-07-23,606,"Tremere"
"732","982 123552415519",2016-07-12,544,"Tremere"
"733","982 123552415519",2017-06-12,570,"Tremere"
"734","982 123552415519",2018-07-23,634,"Tremere"
"735","982 123552415520",2017-05-23,444,"Tremere"
"736","982 123552415520",2018-07-26,510,"Tremere"
"737","982 123552415520",2019-04-10,468,"Tremere"
"738","982 123552415521",2016-07-12,506,"Tremere"
"739","982 123552415521",2017-06-12,562,"Tremere"
"740","982 123552415521",2018-07-23,618,"Tremere"
"741","982 123552415529",2016-07-08,650,"Tremere"
"742","982 123552415529",2017-05-23,672,"Tremere"
"743","982 123552415529",2018-07-26,706,"Tremere"
"744","982 123552415531",2016-07-08,562,"Tremere"
"745","982 123552415531",2017-05-23,566,"Tremere"
"746","982 123552415531",2018-07-26,572,"Tremere"
"747","982 123552415535",2016-07-12,467,"Tremere"
"748","982 123552415535",2017-06-12,554,"Tremere"
"749","982 123552415535",2018-07-23,582,"Tremere"
"750","982 123552415536",2016-07-12,594,"Tremere"
"751","982 123552415536",2017-06-12,622,"Tremere"
"752","982 123552415536",2018-07-23,626,"Tremere"
"753","982 123552415541",2016-07-12,518,"Tremere"
"754","982 123552415541",2017-06-12,560,"Tremere"
"755","982 123552415541",2018-07-23,640,"Tremere"
"756","982 123552415554",2016-07-12,488,"Tremere"
"757","982 123552415554",2017-06-12,572,"Tremere"
"758","982 123552415554",2018-07-23,578,"Tremere"
"759","982 123552415556",2016-07-12,437,"Tremere"
"760","982 123552415556",2017-06-12,481,"Tremere"
"761","982 123552415556",2018-07-23,502,"Tremere"
"762","982 123552415557",2016-07-01,508,"Tremere"
"763","982 123552415557",2017-05-23,612,"Tremere"
"764","982 123552415557",2018-07-26,570,"Tremere"
"765","982 123552415558",2016-07-12,582,"Tremere"
"766","982 123552415558",2017-06-12,630,"Tremere"
"767","982 123552415558",2018-07-23,652,"Tremere"
"768","982 123552415561",2016-07-12,546,"Tremere"
"769","982 123552415561",2017-06-12,596,"Tremere"
"770","982 123552415561",2018-07-23,658,"Tremere"
"771","982 123552415563",2016-07-12,706,"Tremere"
"772","982 123552415563",2017-06-12,676,"Tremere"
"773","982 123552415563",2018-07-23,724,"Tremere"
"774","982 123552415665",2016-07-08,674,"Tremere"
"775","982 123552415665",2017-05-23,672,"Tremere"
"776","982 123552415665",2018-07-26,690,"Tremere"
"777","982 123552415667",2016-07-08,554,"Tremere"
"778","982 123552415667",2017-05-23,580,"Tremere"
"779","982 123552415667",2018-07-26,578,"Tremere"
"780","982 123552415669",2016-07-08,606,"Tremere"
"781","982 123552415669",2017-05-23,632,"Tremere"
"782","982 123552415669",2018-07-26,656,"Tremere"
"783","982 123552415674",2016-08-16,328,"Tremere"
"784","982 123552415674",2017-05-23,389,"Tremere"
"785","982 123552415674",2018-07-26,616,"Tremere"
"786","982 123552415677",2016-07-12,380,"Tremere"
"787","982 123552415677",2017-06-12,421,"Tremere"
"788","982 123552415677",2018-07-26,508,"Tremere"
"789","982 123552415678",2016-08-16,372,"Tremere"
"790","982 123552415678",2017-05-23,436,"Tremere"
"791","982 123552415678",2018-07-26,662,"Tremere"
"792","982 123552415679",2016-07-08,600,"Tremere"
"793","982 123552415679",2017-05-23,606,"Tremere"
"794","982 123552415679",2018-07-26,624,"Tremere"
"795","982 123552415686",2016-07-08,648,"Tremere"
"796","982 123552415686",2017-05-23,654,"Tremere"
"797","982 123552415686",2018-07-26,652,"Tremere"
"798","982 123552415687",2016-07-08,606,"Tremere"
"799","982 123552415687",2017-05-23,574,"Tremere"
"800","982 123552415687",2018-07-26,618,"Tremere"
"801","982 123723780482",2016-07-08,638,"Tremere"
"802","982 123723780482",2017-05-23,658,"Tremere"
"803","982 123723780482",2018-07-26,708,"Tremere"
"804","982 123723780499",2016-07-08,546,"Tremere"
"805","982 123723780499",2017-05-23,578,"Tremere"
"806","982 123723780499",2018-07-26,616,"Tremere"
"807","982 123723780514",2016-08-16,343,"Tremere"
"808","982 123723780514",2017-05-23,412,"Tremere"
"809","982 123723780514",2018-07-26,500,"Tremere"
"810","982 123723780742",2017-01-26,470,"Tremere"
"811","982 123723780742",2017-06-12,592,"Tremere"
"812","982 123723780742",2018-07-23,696,"Tremere"
"813","982 123723780743",2016-07-12,508,"Tremere"
"814","982 123723780743",2017-06-12,554,"Tremere"
"815","982 123723780743",2018-07-23,608,"Tremere"
"816","982 123723780747",2016-07-12,532,"Tremere"
"817","982 123723780747",2017-06-12,566,"Tremere"
"818","982 123723780747",2018-07-23,612,"Tremere"
"819","982 123723780754",2016-07-12,514,"Tremere"
"820","982 123723780754",2017-06-12,586,"Tremere"
"821","982 123723780754",2018-07-23,646,"Tremere"
"822","982 123723780759",2016-07-12,610,"Tremere"
"823","982 123723780759",2017-06-12,634,"Tremere"
"824","982 123723780759",2018-07-23,660,"Tremere"
"825","982 123723780764",2016-07-12,522,"Tremere"
"826","982 123723780764",2017-06-12,560,"Tremere"
"827","982 123723780764",2018-07-23,604,"Tremere"
"828","982 123723780770",2016-07-12,604,"Tremere"
"829","982 123723780770",2017-06-12,672,"Tremere"
"830","982 123723780770",2018-07-23,614,"Tremere"
"831","982 123723780776",2016-07-12,544,"Tremere"
"832","982 123723780776",2017-06-12,560,"Tremere"
"833","982 123723780776",2018-07-23,572,"Tremere"
"834","982 123723780778",2016-08-16,398,"Tremere"
"835","982 123723780778",2017-05-23,500,"Tremere"
"836","982 123723780778",2018-07-26,568,"Tremere"
"837","982 123723780859",2016-07-12,544,"Tremere"
"838","982 123723780859",2017-06-12,596,"Tremere"
"839","982 123723780859",2018-07-26,616,"Tremere"
"840","982 123723781132",2016-07-08,558,"Tremere"
"841","982 123723781132",2017-05-23,580,"Tremere"
"842","982 123723781132",2018-07-26,570,"Tremere"
"843","982 123723781138",2016-07-08,582,"Tremere"
"844","982 123723781138",2017-05-23,600,"Tremere"
"845","982 123723781138",2018-07-26,584,"Tremere"
"846","982 123723781152",2016-07-08,628,"Tremere"
"847","982 123723781152",2017-05-23,664,"Tremere"
"848","982 123723781152",2018-07-26,658,"Tremere"
"849","982 123723781153",2016-07-12,485,"Tremere"
"850","982 123723781153",2017-06-12,528,"Tremere"
"851","982 123723781153",2018-07-23,566,"Tremere"
"852","982 123723781170",2016-07-12,586,"Tremere"
"853","982 123723781170",2017-06-12,632,"Tremere"
"854","982 123723781170",2018-07-23,664,"Tremere"
"855","982 123737116867",2019-09-15,29.5,"Tremere"
"856","982 123737116868",2019-09-18,37.9,"Tremere"
"857","982 123737116869",2019-09-07,41.6,"Tremere"
"858","982 123737116870",2019-09-15,29.1,"Tremere"
"859","982 123737116871",2019-09-05,43.3,"Tremere"
"860","982 123737116872",2019-09-15,34.6,"Tremere"
"861","982 123737116874",2019-09-16,45.5,"Tremere"
"862","982 123737116875",2019-09-19,41.1,"Tremere"
"863","982 123737116876",2019-09-17,41.6,"Tremere"
"864","982 123737116877",2019-09-07,41.3,"Tremere"
"865","982 123737116878",2019-09-11,35.7,"Tremere"
"866","982 123737116879",2019-09-17,45.6,"Tremere"
"867","982 123737116880",2019-07-02,0,"Tremere"
"868","982 123737116881",2019-09-15,39.2,"Tremere"
"869","982 123737116882",2019-09-19,36.8,"Tremere"
"870","982 123737116883",2019-09-17,35.4,"Tremere"
"871","982 123737116884",2019-09-17,32.6,"Tremere"
"872","982 123737116885",2019-09-15,36.2,"Tremere"
"873","982 123737116886",2019-09-07,47,"Tremere"
"874","982 123737116887",2019-09-06,42.8,"Tremere"
"875","982 123737116888",2019-09-15,29.8,"Tremere"
"876","982 123737116889",2019-09-17,33,"Tremere"
"877","982 123737116890",2019-09-07,37,"Tremere"
"878","982 123737116891",2019-09-09,46.4,"Tremere"
"879","982 123737116892",2019-09-06,37.6,"Tremere"
"880","982 123737116893",2019-09-06,36.9,"Tremere"
"881","982 123737116894",2019-09-13,32.8,"Tremere"
"882","982 123737116895",2019-09-08,40.6,"Tremere"
"883","982 123737116896",2019-09-09,41,"Tremere"
"884","982 123737116897",2019-09-09,35.2,"Tremere"
"885","982 123737116898",2019-09-09,27,"Tremere"
"886","982 123737116899",2019-09-19,47.1,"Tremere"
"887","982 123737116900",2019-09-17,41.7,"Tremere"
"888","982 123737116901",2019-09-15,31.4,"Tremere"
"889","982 123737116902",2019-09-17,35.7,"Tremere"
"890","982 123737116903",2019-09-13,39.1,"Tremere"
"891","982 123737116904",2019-09-17,35.4,"Tremere"
"892","982 123737116905",2019-09-17,37.5,"Tremere"
"893","982 123737116906",2019-09-15,38.9,"Tremere"
"894","982 123737116907",2019-09-10,36.5,"Tremere"
"895","982 123737116908",2019-09-10,37.5,"Tremere"
"896","982 123737116909",2019-09-18,32.8,"Tremere"
"897","982 123737116910",2019-09-15,40.9,"Tremere"
"898","982 123737116911",2019-09-19,37,"Tremere"
"899","982 123737116912",2019-09-10,39.3,"Tremere"
"900","982 123737116913",2019-09-17,44.4,"Tremere"
"901","982 123737116914",2019-09-09,32.2,"Tremere"
"902","982 123737116915",2019-09-15,31,"Tremere"
"903","982 123737116916",2019-09-18,42.7,"Tremere"
"904","982 123737116967",2019-11-25,31.9,"Tremere"
"905","982 123737116968",2019-11-26,33.5,"Tremere"
"906","982 123737116969",2019-11-16,34.5,"Tremere"
"907","982 123737116970",2019-11-15,29.4,"Tremere"
"908","982 123737116971",2019-11-21,28.3,"Tremere"
"909","982 123737116972",2019-11-18,29.7,"Tremere"
"910","982 123737116973",2019-11-15,35.3,"Tremere"
"911","982 123737116974",2019-11-17,36.6,"Tremere"
"912","982 123737116975",2019-11-18,34,"Tremere"
"913","982 123737116976",2019-11-27,25.9,"Tremere"
"914","982 123737116977",2019-11-14,31.3,"Tremere"
"915","982 123737116978",2019-11-15,37.3,"Tremere"
"916","982 123737116979",2019-11-27,31.7,"Tremere"
"917","982 123737116980",2019-11-25,34.8,"Tremere"
"918","982 123737116981",2019-11-21,27.6,"Tremere"
"919","982 123737116982",2019-11-27,29.7,"Tremere"
"920","982 123737116983",2019-11-28,35.6,"Tremere"
"921","982 123737116984",2019-11-16,24.9,"Tremere"
"922","982 123737116985",2019-11-20,24.5,"Tremere"
"923","982 123737116986",2019-11-18,24.8,"Tremere"
"924","982 123737116987",2019-11-29,36.8,"Tremere"
"925","982 123737116988",2019-11-15,29.2,"Tremere"
"926","982 123737116989",2019-11-26,30.5,"Tremere"
"927","982 123737116990",2019-11-23,31.3,"Tremere"
"928","982 123737116991",2019-11-17,26.1,"Tremere"
"929","982 123737116992",2019-11-25,28.6,"Tremere"
"930","982 123737116993",2019-11-24,33.3,"Tremere"
"931","982 123737116994",2019-11-15,21.1,"Tremere"
"932","982 123737116995",2019-11-24,29.4,"Tremere"
"933","982 123737116996",2019-12-02,27.7,"Tremere"
"934","982 123737116997",2019-11-27,29.3,"Tremere"
"935","982 123737116998",2019-11-15,40.3,"Tremere"
"936","982 123737116999",2019-11-24,29.5,"Tremere"
"937","982 123737117000",2019-11-18,32.6,"Tremere"
"938","982 123737117001",2019-11-25,39.7,"Tremere"
"939","982 123737117002",2019-11-18,29.4,"Tremere"
"940","982 123737117003",2019-11-18,29.7,"Tremere"
"941","982 123737117004",2019-11-21,32.4,"Tremere"
"942","982 123737117005",2019-11-29,32.3,"Tremere"
"943","982 123737117006",2019-11-18,26.1,"Tremere"
"944","982 123737117007",2019-11-29,40.7,"Tremere"
"945","982 123737117008",2019-11-29,40.2,"Tremere"
"946","982 123737117009",2019-11-18,36.2,"Tremere"
"947","982 123737117010",2019-11-27,27.1,"Tremere"
"948","982 123737117011",2019-11-27,28.3,"Tremere"
"949","982 123737117012",2019-11-16,23.8,"Tremere"
"950","982 123737117013",2019-11-17,33.9,"Tremere"
"951","982 123737117014",2019-11-21,34.4,"Tremere"
"952","982 123737117015",2019-11-26,28.2,"Tremere"
"953","982 123737117016",2019-11-15,28.7,"Tremere"
"954","982 123737117219",2019-12-02,27.4,"Tremere"
"955","982 123737117220",2019-12-04,41,"Tremere"
"956","982 123737117221",2019-12-03,32.2,"Tremere"
"957","982 123737117222",2019-12-03,28,"Tremere"
"958","982 123737117223",2019-11-29,36.6,"Tremere"
"959","982 123737117224",2019-12-08,30,"Tremere"
"960","982 123737117226",2019-12-10,30.3,"Tremere"
"961","982 123737117227",2019-12-03,43.4,"Tremere"
"962","982 123737117229",2019-12-02,23.6,"Tremere"
"963","982 123737117233",2019-12-08,26.4,"Tremere"
"964","982 123737117234",2019-12-08,35.5,"Tremere"
"965","982 123737117241",2019-12-13,31,"Tremere"
"966","982 123737117244",2019-12-08,41.4,"Tremere"
"967","982 123737117247",2019-12-04,28.7,"Tremere"
"968","982 123737117248",2019-12-11,32,"Tremere"
"969","982 123737117252",2019-12-09,32.9,"Tremere"
"970","982 123737117263",2019-12-12,33.4,"Tremere"
"971","982 123737117264",2019-12-09,30.9,"Tremere"
"972","982 123737117317",2019-10-29,34.1,"Tremere"
"973","982 123737117318",2019-10-25,39.3,"Tremere"
"974","982 123737117319",2019-11-05,30.9,"Tremere"
"975","982 123737117320",2019-10-20,37.1,"Tremere"
"976","982 123737117321",2019-11-02,33.7,"Tremere"
"977","982 123737117322",2019-11-09,26.6,"Tremere"
"978","982 123737117323",2019-11-08,40.4,"Tremere"
"979","982 123737117324",2019-11-08,31.1,"Tremere"
"980","982 123737117325",2019-11-07,42.1,"Tremere"
"981","982 123737117326",2019-11-10,23.8,"Tremere"
"982","982 123737117327",2019-10-26,51.6,"Tremere"
"983","982 123737117328",2019-10-27,41.3,"Tremere"
"984","982 123737117329",2019-10-16,30.1,"Tremere"
"985","982 123737117330",2019-10-27,35.6,"Tremere"
"986","982 123737117331",2019-10-31,35.7,"Tremere"
"987","982 123737117332",2019-10-28,33,"Tremere"
"988","982 123737117333",2019-10-30,32.9,"Tremere"
"989","982 123737117334",2019-10-31,45.8,"Tremere"
"990","982 123737117335",2019-11-10,38.5,"Tremere"
"991","982 123737117336",2019-10-30,35.5,"Tremere"
"992","982 123737117337",2019-11-09,40.7,"Tremere"
"993","982 123737117338",2019-10-25,39.5,"Tremere"
"994","982 123737117339",2019-11-04,36.6,"Tremere"
"995","982 123737117340",2019-11-05,33.9,"Tremere"
"996","982 123737117341",2019-10-27,36.5,"Tremere"
"997","982 123737117342",2019-11-10,29.6,"Tremere"
"998","982 123737117343",2019-10-30,31.6,"Tremere"
"999","982 123737117344",2019-11-09,43.9,"Tremere"
"1000","982 123737117345",2019-10-16,50.4,"Tremere"
"1001","982 123737117346",2019-10-31,38.1,"Tremere"
"1002","982 123737117347",2019-11-06,37.5,"Tremere"
"1003","982 123737117348",2019-10-16,36.2,"Tremere"
"1004","982 123737117349",2019-10-28,39.5,"Tremere"
"1005","982 123737117350",2019-10-27,35.2,"Tremere"
"1006","982 123737117351",2019-11-07,36.8,"Tremere"
"1007","982 123737117352",2019-10-25,43,"Tremere"
"1008","982 123737117353",2019-10-20,42.5,"Tremere"
"1009","982 123737117354",2019-10-29,37,"Tremere"
"1010","982 123737117355",2019-10-26,39.9,"Tremere"
"1011","982 123737117356",2019-11-11,37,"Tremere"
"1012","982 123737117357",2019-11-11,41.7,"Tremere"
"1013","982 123737117358",2019-11-06,41.2,"Tremere"
"1014","982 123737117359",2019-10-28,41,"Tremere"
"1015","982 123737117360",2019-11-03,35.7,"Tremere"
"1016","982 123737117361",2019-10-14,42.9,"Tremere"
"1017","982 123737117362",2019-10-23,50.6,"Tremere"
"1018","982 123737117363",2019-11-10,45.3,"Tremere"
"1019","982 123737117364",2019-11-12,37.6,"Tremere"
"1020","982 123737117365",2019-10-28,35.4,"Tremere"
"1021","982 123737117366",2019-11-07,35.4,"Tremere"
"1022","982 123737117367",2019-10-01,38.5,"Tremere"
"1023","982 123737117368",2019-10-02,37.6,"Tremere"
"1024","982 123737117369",2019-10-14,41.2,"Tremere"
"1025","982 123737117370",2019-09-28,36.1,"Tremere"
"1026","982 123737117371",2019-10-03,36.7,"Tremere"
"1027","982 123737117373",2019-09-26,44.9,"Tremere"
"1028","982 123737117374",2019-09-29,46.1,"Tremere"
"1029","982 123737117375",2019-10-10,29.8,"Tremere"
"1030","982 123737117376",2019-10-10,34.4,"Tremere"
"1031","982 123737117377",2019-10-14,29.4,"Tremere"
"1032","982 123737117378",2019-09-28,35,"Tremere"
"1033","982 123737117379",2019-10-07,41.5,"Tremere"
"1034","982 123737117380",2019-10-14,39,"Tremere"
"1035","982 123737117381",2019-09-27,37.9,"Tremere"
"1036","982 123737117382",2019-09-27,40.6,"Tremere"
"1037","982 123737117383",2019-10-14,37.2,"Tremere"
"1038","982 123737117384",2019-09-27,31.4,"Tremere"
"1039","982 123737117385",2019-10-06,39.9,"Tremere"
"1040","982 123737117386",2019-10-01,42,"Tremere"
"1041","982 123737117387",2019-10-02,40.1,"Tremere"
"1042","982 123737117388",2019-09-28,36.1,"Tremere"
"1043","982 123737117389",2019-10-03,42,"Tremere"
"1044","982 123737117390",2019-09-30,38.2,"Tremere"
"1045","982 123737117391",2019-09-30,39.7,"Tremere"
"1046","982 123737117392",2019-09-28,40.7,"Tremere"
"1047","982 123737117393",2019-10-06,45.4,"Tremere"
"1048","982 123737117397",2019-10-03,46.2,"Tremere"
